state,maxpreps_city,maxpreps_slug,maxpreps_name,maxpreps_nickname,massey_name,conference,p_source,years_found,weight_sum,raw_p,prestige_final
oh,west-salem,northwestern-huskies,Northwestern,Huskies,,Wayne County,maxpreps,0,,0.1759,41
oh,rittman,rittman-indians,Rittman,Indians,,Wayne County,od_fallback,0,,0.1103,35
oh,lima,shawnee-indians,Shawnee,Indians,,Western Buckeye,maxpreps,0,,0.4655,67
oh,van-wert,van-wert-cougars,Van Wert,Cougars,,Western Buckeye,maxpreps,0,,0.4565,66
oh,lima,bath-wildcats,Bath,Wildcats,,Western Buckeye,maxpreps,0,,0.4638,66
oh,wapakoneta,wapakoneta-redskins,Wapakoneta,Redskins,,Western Buckeye,maxpreps,0,,0.4269,63
oh,ottawa,ottawa-glandorf-titans,Ottawa-Glandorf,Titans,,Western Buckeye,maxpreps,0,,0.4358,64
oh,defiance,defiance-bulldogs,Defiance,Bulldogs,,Western Buckeye,maxpreps,0,,0.4680,67
oh,celina,celina-bulldogs,Celina,Bulldogs,,Western Buckeye,maxpreps,0,,0.2713,49
oh,st-marys,memorial-roughriders,Memorial,Roughriders,,Western Buckeye,maxpreps,0,,0.1718,40
oh,elida,elida-bulldogs,Elida,Bulldogs,,Western Buckeye,maxpreps,0,,0.3558,57
oh,kenton,kenton-wildcats,Kenton,Wildcats,,Western Buckeye,maxpreps,0,,0.0479,29
oh,new-madison,tri-village-patriots,Tri-Village,Patriots,,Western Ohio,maxpreps,0,,0.5785,77
oh,camden,preble-shawnee-arrows,Preble Shawnee,Arrows,,Western Ohio,maxpreps,0,,0.3110,53
oh,arcanum,arcanum-trojans,Arcanum,Trojans,,Western Ohio,maxpreps,0,,0.3544,57
oh,pitsburg,franklin-monroe-jets,Franklin Monroe,Jets,,Western Ohio,maxpreps,0,,0.3421,56
oh,union-city,mississinawa-valley-blackhawks,Mississinawa Valley,Blackhawks,,Western Ohio,maxpreps,0,,0.2479,47
oh,pleasant-hill,newton-local-indians,Newton Local,Indians,,Western Ohio,maxpreps,0,,0.2381,46
oh,new-paris,national-trail-blazers,National Trail,Blazers,,Western Ohio,maxpreps,0,,0.1636,40
oh,west-alexandria,twin-valley-south-panthers,Twin Valley South,Panthers,,Western Ohio,maxpreps,0,,0.1974,43
oh,new-lebanon,dixie-greyhounds,Dixie,Greyhounds,,Western Ohio,maxpreps,0,,0.1820,41
oh,ansonia,ansonia-tigers,Ansonia,Tigers,,Western Ohio,maxpreps,0,,0.0616,31
oh,bradford,bradford-railroaders,Bradford,Railroaders,,Western Ohio,maxpreps,0,,0.1342,37
oh,lewisburg,tri-county-north-panthers,Tri-County North,Panthers,,Western Ohio,od_fallback,0,,0.1628,40
oh,chagrin-falls,kenston-bombers,Kenston,Bombers,,Western Reserve,maxpreps,0,,0.4698,67
oh,painesville,riverside-beavers,Riverside,Beavers,,Western Reserve,maxpreps,0,,0.4336,64
oh,mayfield,mayfield-kansas,Mayfield,Kansas,,Western Reserve,maxpreps,0,,0.3374,55
oh,chardon,chardon-hilltoppers,Chardon,Hilltoppers,,Western Reserve,maxpreps,0,,0.2845,50
oh,willoughby,south-rebels,South,Rebels,,Western Reserve,maxpreps,0,,0.1650,40
oh,eastlake,north-rangers,North,Rangers,,Western Reserve,maxpreps,0,,0.1664,40
